local_id,x,y,z,rib_index,stringer_index,tag,h,global_id
2198,4.76064843115281,3.09880563273629,-0.01,4,37,stringer,intrados,2983
2211,4.81761367824768,2.94928987897294,-0.01,4,38,stringer,intrados,2984
2221,4.87457892534255,2.7997741252096,-0.01,4,39,stringer,intrados,2985
5,2.98,8.7555,-0.01,5,-2,rear spars,intrados,2986
5,5.21024390873079,2.90181523436282,-0.01,5,-1,front spars,intrados,2987
2,3.03696524709487,8.60598424623666,-0.01,5,1,stringer,intrados,2988
90,3.09393049418974,8.45646849247332,-0.01,5,2,stringer,intrados,2989
178,3.15089574128461,8.30695273870997,-0.01,5,3,stringer,intrados,2990
266,3.20786098837947,8.15743698494663,-0.01,5,4,stringer,intrados,2991
354,3.26482623547434,8.00792123118329,-0.01,5,5,stringer,intrados,2992
443,3.32179148256921,7.85840547741994,-0.01,5,6,stringer,intrados,2993
532,3.37875672966408,7.7088897236566,-0.01,5,7,stringer,intrados,2994
621,3.43572197675895,7.55937396989326,-0.01,5,8,stringer,intrados,2995
710,3.49268722385382,7.40985821612991,-0.01,5,9,stringer,intrados,2996
800,3.54965247094868,7.26034246236657,-0.01,5,10,stringer,intrados,2997
887,3.60661771804355,7.11082670860323,-0.01,5,11,stringer,intrados,2998
972,3.66358296513842,6.96131095483989,-0.01,5,12,stringer,intrados,2999
1054,3.72054821223329,6.81179520107654,-0.01,5,13,stringer,intrados,3000
1133,3.77751345932816,6.6622794473132,-0.01,5,14,stringer,intrados,3001
1209,3.83447870642302,6.51276369354986,-0.01,5,15,stringer,intrados,3002
1282,3.89144395351789,6.36324793978651,-0.01,5,16,stringer,intrados,3003
1353,3.94840920061276,6.21373218602317,-0.01,5,17,stringer,intrados,3004
1422,4.00537444770763,6.06421643225983,-0.01,5,18,stringer,intrados,3005
1488,4.0623396948025,5.91470067849649,-0.01,5,19,stringer,intrados,3006
1551,4.11930494189737,5.76518492473314,-0.01,5,20,stringer,intrados,3007
1611,4.17627018899223,5.6156691709698,-0.01,5,21,stringer,intrados,3008
1668,4.2332354360871,5.46615341720646,-0.01,5,22,stringer,intrados,3009
1723,4.29020068318197,5.31663766344311,-0.01,5,23,stringer,intrados,3010
1776,4.34716593027684,5.16712190967977,-0.01,5,24,stringer,intrados,3011
1826,4.40413117737171,5.01760615591643,-0.01,5,25,stringer,intrados,3012
1873,4.46109642446658,4.86809040215308,-0.01,5,26,stringer,intrados,3013
1917,4.51806167156144,4.71857464838974,-0.01,5,27,stringer,intrados,3014
1958,4.57502691865631,4.5690588946264,-0.01,5,28,stringer,intrados,3015
1996,4.63199216575118,4.41954314086306,-0.01,5,29,stringer,intrados,3016
2031,4.68895741284605,4.27002738709971,-0.01,5,30,stringer,intrados,3017
2064,4.74592265994092,4.12051163333637,-0.01,5,31,stringer,intrados,3018
2094,4.80288790703579,3.97099587957303,-0.01,5,32,stringer,intrados,3019
2121,4.85985315413065,3.82148012580968,-0.01,5,33,stringer,intrados,3020
2145,4.91681840122552,3.67196437204634,-0.01,5,34,stringer,intrados,3021
2166,4.97378364832039,3.522448618283,-0.01,5,35,stringer,intrados,3022
2184,5.03074889541526,3.37293286451966,-0.01,5,36,stringer,intrados,3023
2199,5.08771414251013,3.22341711075631,-0.01,5,37,stringer,intrados,3024
2212,5.14467938960499,3.07390135699297,-0.01,5,38,stringer,intrados,3025
2222,5.20164463669986,2.92438560322963,-0.01,5,39,stringer,intrados,3026
6,3.30706571135731,8.88011147802003,-0.01,6,-2,rear spars,intrados,3027
6,5.51734894462421,3.07881717129966,-0.01,6,-1,front spars,intrados,3028
3,3.36403095845218,8.73059572425668,-0.01,6,1,stringer,intrados,3029
91,3.42099620554705,8.58107997049334,-0.01,6,2,stringer,intrados,3030
179,3.47796145264192,8.43156421673,-0.01,6,3,stringer,intrados,3031
267,3.53492669973679,8.28204846296665,-0.01,6,4,stringer,intrados,3032
355,3.59189194683165,8.13253270920331,-0.01,6,5,stringer,intrados,3033
444,3.64885719392652,7.98301695543997,-0.01,6,6,stringer,intrados,3034
533,3.70582244102139,7.83350120167662,-0.01,6,7,stringer,intrados,3035
622,3.76278768811626,7.68398544791328,-0.01,6,8,stringer,intrados,3036
711,3.81975293521113,7.53446969414994,-0.01,6,9,stringer,intrados,3037
801,3.876718182306,7.3849539403866,-0.01,6,10,stringer,intrados,3038
888,3.93368342940086,7.23543818662325,-0.01,6,11,stringer,intrados,3039
973,3.99064867649573,7.08592243285991,-0.01,6,12,stringer,intrados,3040
1055,4.0476139235906,6.93640667909657,-0.01,6,13,stringer,intrados,3041
1134,4.10457917068547,6.78689092533322,-0.01,6,14,stringer,intrados,3042
1210,4.16154441778034,6.63737517156988,-0.01,6,15,stringer,intrados,3043
1283,4.2185096648752,6.48785941780654,-0.01,6,16,stringer,intrados,3044
1354,4.27547491197007,6.3383436640432,-0.01,6,17,stringer,intrados,3045
1423,4.33244015906494,6.18882791027985,-0.01,6,18,stringer,intrados,3046
1489,4.38940540615981,6.03931215651651,-0.01,6,19,stringer,intrados,3047
1552,4.44637065325468,5.88979640275317,-0.01,6,20,stringer,intrados,3048
1612,4.50333590034955,5.74028064898982,-0.01,6,21,stringer,intrados,3049
1669,4.56030114744441,5.59076489522648,-0.01,6,22,stringer,intrados,3050
1724,4.61726639453928,5.44124914146314,-0.01,6,23,stringer,intrados,3051
1777,4.67423164163415,5.29173338769979,-0.01,6,24,stringer,intrados,3052
1827,4.73119688872902,5.14221763393645,-0.01,6,25,stringer,intrados,3053
1874,4.78816213582389,4.99270188017311,-0.01,6,26,stringer,intrados,3054
1918,4.84512738291876,4.84318612640977,-0.01,6,27,stringer,intrados,3055
1959,4.90209263001362,4.69367037264642,-0.01,6,28,stringer,intrados,3056
1997,4.95905787710849,4.54415461888308,-0.01,6,29,stringer,intrados,3057
2032,5.01602312420336,4.39463886511974,-0.01,6,30,stringer,intrados,3058
2065,5.07298837129823,4.24512311135639,-0.01,6,31,stringer,intrados,3059
2095,5.1299536183931,4.09560735759305,-0.01,6,32,stringer,intrados,3060
2122,5.18691886548797,3.94609160382971,-0.01,6,33,stringer,intrados,3061
2146,5.24388411258283,3.79657585006637,-0.01,6,34,stringer,intrados,3062
2167,5.3008493596777,3.64706009630302,-0.01,6,35,stringer,intrados,3063
2185,5.35781460677257,3.49754434253968,-0.01,6,36,stringer,intrados,3064
2200,5.41477985386744,3.34802858877634,-0.01,6,37,stringer,intrados,3065
2213,5.47174510096231,3.19851283501299,-0.01,6,38,stringer,intrados,3066
7,3.63413142271463,9.00472295604005,-0.01,7,-2,rear spars,intrados,3067
7,5.82445398051762,3.2558191082365,-0.01,7,-1,front spars,intrados,3068
4,3.69109666980949,8.85520720227671,-0.01,7,1,stringer,intrados,3069
92,3.74806191690436,8.70569144851336,-0.01,7,2,stringer,intrados,3070
180,3.80502716399923,8.55617569475002,-0.01,7,3,stringer,intrados,3071
268,3.8619924110941,8.40665994098668,-0.01,7,4,stringer,intrados,3072
356,3.91895765818897,8.25714418722334,-0.01,7,5,stringer,intrados,3073
445,3.97592290528384,8.10762843345999,-0.01,7,6,stringer,intrados,3074
534,4.0328881523787,7.95811267969665,-0.01,7,7,stringer,intrados,3075
623,4.08985339947357,7.80859692593331,-0.01,7,8,stringer,intrados,3076
712,4.14681864656844,7.65908117216996,-0.01,7,9,stringer,intrados,3077
802,4.20378389366331,7.50956541840662,-0.01,7,10,stringer,intrados,3078
889,4.26074914075818,7.36004966464328,-0.01,7,11,stringer,intrados,3079
974,4.31771438785305,7.21053391087993,-0.01,7,12,stringer,intrados,3080
1056,4.37467963494791,7.06101815711659,-0.01,7,13,stringer,intrados,3081
1135,4.43164488204278,6.91150240335325,-0.01,7,14,stringer,intrados,3082
1211,4.48861012913765,6.76198664958991,-0.01,7,15,stringer,intrados,3083
1284,4.54557537623252,6.61247089582656,-0.01,7,16,stringer,intrados,3084
1355,4.60254062332739,6.46295514206322,-0.01,7,17,stringer,intrados,3085
1424,4.65950587042226,6.31343938829988,-0.01,7,18,stringer,intrados,3086
1490,4.71647111751712,6.16392363453653,-0.01,7,19,stringer,intrados,3087
1553,4.77343636461199,6.01440788077319,-0.01,7,20,stringer,intrados,3088
1613,4.83040161170686,5.86489212700985,-0.01,7,21,stringer,intrados,3089
1670,4.88736685880173,5.71537637324651,-0.01,7,22,stringer,intrados,3090
1725,4.9443321058966,5.56586061948316,-0.01,7,23,stringer,intrados,3091
1778,5.00129735299146,5.41634486571982,-0.01,7,24,stringer,intrados,3092
1828,5.05826260008633,5.26682911195648,-0.01,7,25,stringer,intrados,3093
1875,5.1152278471812,5.11731335819313,-0.01,7,26,stringer,intrados,3094
1919,5.17219309427607,4.96779760442979,-0.01,7,27,stringer,intrados,3095
1960,5.22915834137094,4.81828185066645,-0.01,7,28,stringer,intrados,3096
1998,5.28612358846581,4.66876609690311,-0.01,7,29,stringer,intrados,3097
2033,5.34308883556067,4.51925034313976,-0.01,7,30,stringer,intrados,3098
2066,5.40005408265554,4.36973458937642,-0.01,7,31,stringer,intrados,3099
2096,5.45701932975041,4.22021883561308,-0.01,7,32,stringer,intrados,3100
2123,5.51398457684528,4.07070308184973,-0.01,7,33,stringer,intrados,3101
2147,5.57094982394015,3.92118732808639,-0.01,7,34,stringer,intrados,3102
2168,5.62791507103502,3.77167157432305,-0.01,7,35,stringer,intrados,3103
2186,5.68488031812988,3.6221558205597,-0.01,7,36,stringer,intrados,3104
2201,5.74184556522475,3.47264006679636,-0.01,7,37,stringer,intrados,3105
2214,5.79881081231962,3.32312431303302,-0.01,7,38,stringer,intrados,3106
8,3.96119713407194,9.12933443406007,-0.01,8,-2,rear spars,intrados,3107
8,6.13155901641104,3.43282104517334,-0.01,8,-1,front spars,intrados,3108
5,4.01816238116681,8.97981868029673,-0.01,8,1,stringer,intrados,3109
93,4.07512762826167,8.83030292653339,-0.01,8,2,stringer,intrados,3110
181,4.13209287535654,8.68078717277005,-0.01,8,3,stringer,intrados,3111
269,4.18905812245141,8.5312714190067,-0.01,8,4,stringer,intrados,3112
357,4.24602336954628,8.38175566524336,-0.01,8,5,stringer,intrados,3113
446,4.30298861664115,8.23223991148001,-0.01,8,6,stringer,intrados,3114
535,4.35995386373602,8.08272415771667,-0.01,8,7,stringer,intrados,3115
624,4.41691911083088,7.93320840395333,-0.01,8,8,stringer,intrados,3116
713,4.47388435792575,7.78369265018999,-0.01,8,9,stringer,intrados,3117
803,4.53084960502062,7.63417689642664,-0.01,8,10,stringer,intrados,3118
890,4.58781485211549,7.4846611426633,-0.01,8,11,stringer,intrados,3119
975,4.64478009921036,7.33514538889996,-0.01,8,12,stringer,intrados,3120
1057,4.70174534630522,7.18562963513662,-0.01,8,13,stringer,intrados,3121
1136,4.75871059340009,7.03611388137327,-0.01,8,14,stringer,intrados,3122
1212,4.81567584049496,6.88659812760993,-0.01,8,15,stringer,intrados,3123
1285,4.87264108758983,6.73708237384659,-0.01,8,16,stringer,intrados,3124
1356,4.9296063346847,6.58756662008324,-0.01,8,17,stringer,intrados,3125
1425,4.98657158177957,6.4380508663199,-0.01,8,18,stringer,intrados,3126
1491,5.04353682887443,6.28853511255656,-0.01,8,19,stringer,intrados,3127
1554,5.1005020759693,6.13901935879321,-0.01,8,20,stringer,intrados,3128
1614,5.15746732306417,5.98950360502987,-0.01,8,21,stringer,intrados,3129
1671,5.21443257015904,5.83998785126653,-0.01,8,22,stringer,intrados,3130
1726,5.27139781725391,5.69047209750319,-0.01,8,23,stringer,intrados,3131
1779,5.32836306434878,5.54095634373984,-0.01,8,24,stringer,intrados,3132
1829,5.38532831144364,5.3914405899765,-0.01,8,25,stringer,intrados,3133
1876,5.44229355853851,5.24192483621316,-0.01,8,26,stringer,intrados,3134
1920,5.49925880563338,5.09240908244981,-0.01,8,27,stringer,intrados,3135
1961,5.55622405272825,4.94289332868647,-0.01,8,28,stringer,intrados,3136
1999,5.61318929982312,4.79337757492313,-0.01,8,29,stringer,intrados,3137
2034,5.67015454691798,4.64386182115979,-0.01,8,30,stringer,intrados,3138
2067,5.72711979401285,4.49434606739644,-0.01,8,31,stringer,intrados,3139
2097,5.78408504110772,4.3448303136331,-0.01,8,32,stringer,intrados,3140
2124,5.84105028820259,4.19531455986976,-0.01,8,33,stringer,intrados,3141
2148,5.89801553529746,4.04579880610641,-0.01,8,34,stringer,intrados,3142
2169,5.95498078239233,3.89628305234307,-0.01,8,35,stringer,intrados,3143
2187,6.01194602948719,3.74676729857973,-0.01,8,36,stringer,intrados,3144
2202,6.06891127658206,3.59725154481639,-0.01,8,37,stringer,intrados,3145
2215,6.12587652367693,3.44773579105304,-0.01,8,38,stringer,intrados,3146
9,4.28826284542925,9.2539459120801,-0.01,9,-2,rear spars,intrados,3147
9,6.43866405230445,3.60982298211018,-0.01,9,-1,front spars,intrados,3148
6,4.34522809252412,9.10443015831675,-0.01,9,1,stringer,intrados,3149
94,4.40219333961899,8.95491440455341,-0.01,9,2,stringer,intrados,3150
182,4.45915858671385,8.80539865079007,-0.01,9,3,stringer,intrados,3151
270,4.51612383380872,8.65588289702673,-0.01,9,4,stringer,intrados,3152
358,4.57308908090359,8.50636714326338,-0.01,9,5,stringer,intrados,3153
447,4.63005432799846,8.35685138950004,-0.01,9,6,stringer,intrados,3154
536,4.68701957509333,8.2073356357367,-0.01,9,7,stringer,intrados,3155
625,4.7439848221882,8.05781988197336,-0.01,9,8,stringer,intrados,3156
714,4.80095006928306,7.90830412821001,-0.01,9,9,stringer,intrados,3157
804,4.85791531637793,7.75878837444667,-0.01,9,10,stringer,intrados,3158
891,4.9148805634728,7.60927262068333,-0.01,9,11,stringer,intrados,3159
976,4.97184581056767,7.45975686691998,-0.01,9,12,stringer,intrados,3160
1058,5.02881105766254,7.31024111315664,-0.01,9,13,stringer,intrados,3161
1137,5.08577630475741,7.1607253593933,-0.01,9,14,stringer,intrados,3162
1213,5.14274155185227,7.01120960562995,-0.01,9,15,stringer,intrados,3163
1286,5.19970679894714,6.86169385186661,-0.01,9,16,stringer,intrados,3164
1357,5.25667204604201,6.71217809810327,-0.01,9,17,stringer,intrados,3165
1426,5.31363729313688,6.56266234433993,-0.01,9,18,stringer,intrados,3166
1492,5.37060254023175,6.41314659057658,-0.01,9,19,stringer,intrados,3167
1555,5.42756778732662,6.26363083681324,-0.01,9,20,stringer,intrados,3168
1615,5.48453303442148,6.1141150830499,-0.01,9,21,stringer,intrados,3169
1672,5.54149828151635,5.96459932928655,-0.01,9,22,stringer,intrados,3170
1727,5.59846352861122,5.81508357552321,-0.01,9,23,stringer,intrados,3171
1780,5.65542877570609,5.66556782175987,-0.01,9,24,stringer,intrados,3172
1830,5.71239402280096,5.51605206799653,-0.01,9,25,stringer,intrados,3173
1877,5.76935926989583,5.36653631423318,-0.01,9,26,stringer,intrados,3174
1921,5.82632451699069,5.21702056046984,-0.01,9,27,stringer,intrados,3175
1962,5.88328976408556,5.0675048067065,-0.01,9,28,stringer,intrados,3176
2000,5.94025501118043,4.91798905294315,-0.01,9,29,stringer,intrados,3177
2035,5.9972202582753,4.76847329917981,-0.01,9,30,stringer,intrados,3178
2068,6.05418550537017,4.61895754541647,-0.01,9,31,stringer,intrados,3179
2098,6.11115075246503,4.46944179165312,-0.01,9,32,stringer,intrados,3180
2125,6.1681159995599,4.31992603788978,-0.01,9,33,stringer,intrados,3181
2149,6.22508124665477,4.17041028412644,-0.01,9,34,stringer,intrados,3182
2170,6.28204649374964,4.0208945303631,-0.01,9,35,stringer,intrados,3183
2188,6.33901174084451,3.87137877659975,-0.01,9,36,stringer,intrados,3184
2203,6.39597698793938,3.72186302283641,-0.01,9,37,stringer,intrados,3185
10,4.61532855678656,9.37855739010012,-0.01,10,-2,rear spars,intrados,3186
10,6.74576908819787,3.78682491904702,-0.01,10,-1,front spars,intrados,3187
7,4.67229380388143,9.22904163633678,-0.01,10,1,stringer,intrados,3188
95,4.7292590509763,9.07952588257344,-0.01,10,2,stringer,intrados,3189
183,4.78622429807117,8.93001012881009,-0.01,10,3,stringer,intrados,3190
271,4.84318954516604,8.78049437504675,-0.01,10,4,stringer,intrados,3191
359,4.9001547922609,8.63097862128341,-0.01,10,5,stringer,intrados,3192
448,4.95712003935577,8.48146286752007,-0.01,10,6,stringer,intrados,3193
537,5.01408528645064,8.33194711375672,-0.01,10,7,stringer,intrados,3194
626,5.07105053354551,8.18243135999338,-0.01,10,8,stringer,intrados,3195
715,5.12801578064038,8.03291560623004,-0.01,10,9,stringer,intrados,3196
805,5.18498102773525,7.88339985246669,-0.01,10,10,stringer,intrados,3197
892,5.24194627483011,7.73388409870335,-0.01,10,11,stringer,intrados,3198
977,5.29891152192498,7.58436834494001,-0.01,10,12,stringer,intrados,3199
1059,5.35587676901985,7.43485259117667,-0.01,10,13,stringer,intrados,3200
1138,5.41284201611472,7.28533683741332,-0.01,10,14,stringer,intrados,3201
1214,5.46980726320959,7.13582108364998,-0.01,10,15,stringer,intrados,3202
1287,5.52677251030446,6.98630532988664,-0.01,10,16,stringer,intrados,3203
1358,5.58373775739932,6.83678957612329,-0.01,10,17,stringer,intrados,3204
1427,5.64070300449419,6.68727382235995,-0.01,10,18,stringer,intrados,3205
1493,5.69766825158906,6.53775806859661,-0.01,10,19,stringer,intrados,3206
1556,5.75463349868393,6.38824231483326,-0.01,10,20,stringer,intrados,3207
1616,5.8115987457788,6.23872656106992,-0.01,10,21,stringer,intrados,3208
1673,5.86856399287367,6.08921080730658,-0.01,10,22,stringer,intrados,3209
1728,5.92552923996853,5.93969505354324,-0.01,10,23,stringer,intrados,3210
1781,5.9824944870634,5.79017929977989,-0.01,10,24,stringer,intrados,3211
1831,6.03945973415827,5.64066354601655,-0.01,10,25,stringer,intrados,3212
1878,6.09642498125314,5.49114779225321,-0.01,10,26,stringer,intrados,3213
1922,6.15339022834801,5.34163203848986,-0.01,10,27,stringer,intrados,3214
1963,6.21035547544288,5.19211628472652,-0.01,10,28,stringer,intrados,3215
2001,6.26732072253774,5.04260053096318,-0.01,10,29,stringer,intrados,3216
2036,6.32428596963261,4.89308477719984,-0.01,10,30,stringer,intrados,3217
2069,6.38125121672748,4.74356902343649,-0.01,10,31,stringer,intrados,3218
2099,6.43821646382235,4.59405326967315,-0.01,10,32,stringer,intrados,3219
2126,6.49518171091722,4.44453751590981,-0.01,10,33,stringer,intrados,3220
2150,6.55214695801209,4.29502176214646,-0.01,10,34,stringer,intrados,3221
2171,6.60911220510695,4.14550600838312,-0.01,10,35,stringer,intrados,3222
2189,6.66607745220182,3.99599025461978,-0.01,10,36,stringer,intrados,3223
2204,6.72304269929669,3.84647450085643,-0.01,10,37,stringer,intrados,3224
11,4.94239426814388,9.50316886812015,-0.01,11,-2,rear spars,intrados,3225
11,7.05287412409129,3.96382685598386,-0.01,11,-1,front spars,intrados,3226
8,4.99935951523874,9.3536531143568,-0.01,11,1,stringer,intrados,3227
96,5.05632476233361,9.20413736059346,-0.01,11,2,stringer,intrados,3228
184,5.11329000942848,9.05462160683012,-0.01,11,3,stringer,intrados,3229
272,5.17025525652335,8.90510585306678,-0.01,11,4,stringer,intrados,3230
360,5.22722050361822,8.75559009930343,-0.01,11,5,stringer,intrados,3231
449,5.28418575071309,8.60607434554009,-0.01,11,6,stringer,intrados,3232
538,5.34115099780795,8.45655859177675,-0.01,11,7,stringer,intrados,3233
627,5.39811624490282,8.3070428380134,-0.01,11,8,stringer,intrados,3234
716,5.45508149199769,8.15752708425006,-0.01,11,9,stringer,intrados,3235
806,5.51204673909256,8.00801133048672,-0.01,11,10,stringer,intrados,3236
893,5.56901198618743,7.85849557672337,-0.01,11,11,stringer,intrados,3237
978,5.6259772332823,7.70897982296003,-0.01,11,12,stringer,intrados,3238
1060,5.68294248037716,7.55946406919669,-0.01,11,13,stringer,intrados,3239
1139,5.73990772747203,7.40994831543335,-0.01,11,14,stringer,intrados,3240
1215,5.7968729745669,7.26043256167,-0.01,11,15,stringer,intrados,3241
1288,5.85383822166177,7.11091680790666,-0.01,11,16,stringer,intrados,3242
1359,5.91080346875664,6.96140105414332,-0.01,11,17,stringer,intrados,3243
1428,5.9677687158515,6.81188530037997,-0.01,11,18,stringer,intrados,3244
1494,6.02473396294637,6.66236954661663,-0.01,11,19,stringer,intrados,3245
1557,6.08169921004124,6.51285379285329,-0.01,11,20,stringer,intrados,3246
1617,6.13866445713611,6.36333803908995,-0.01,11,21,stringer,intrados,3247
1674,6.19562970423098,6.2138222853266,-0.01,11,22,stringer,intrados,3248
1729,6.25259495132585,6.06430653156326,-0.01,11,23,stringer,intrados,3249
1782,6.30956019842071,5.91479077779992,-0.01,11,24,stringer,intrados,3250
1832,6.36652544551558,5.76527502403657,-0.01,11,25,stringer,intrados,3251
1879,6.42349069261045,5.61575927027323,-0.01,11,26,stringer,intrados,3252
1923,6.48045593970532,5.46624351650989,-0.01,11,27,stringer,intrados,3253
1964,6.53742118680019,5.31672776274655,-0.01,11,28,stringer,intrados,3254
2002,6.59438643389506,5.1672120089832,-0.01,11,29,stringer,intrados,3255
2037,6.65135168098992,5.01769625521986,-0.01,11,30,stringer,intrados,3256
2070,6.70831692808479,4.86818050145652,-0.01,11,31,stringer,intrados,3257
2100,6.76528217517966,4.71866474769317,-0.01,11,32,stringer,intrados,3258
2127,6.82224742227453,4.56914899392983,-0.01,11,33,stringer,intrados,3259
2151,6.8792126693694,4.41963324016649,-0.01,11,34,stringer,intrados,3260
2172,6.93617791646427,4.27011748640314,-0.01,11,35,stringer,intrados,3261
2190,6.99314316355913,4.1206017326398,-0.01,11,36,stringer,intrados,3262
2205,7.050108410654,3.97108597887646,-0.01,11,37,stringer,intrados,3263
12,5.26945997950119,9.62778034614017,-0.01,12,-2,rear spars,intrados,3264
12,7.3599791599847,4.1408287929207,-0.01,12,-1,front spars,intrados,3265
9,5.32642522659606,9.47826459237683,-0.01,12,1,stringer,intrados,3266
97,5.38339047369093,9.32874883861349,-0.01,12,2,stringer,intrados,3267
185,5.44035572078579,9.17923308485014,-0.01,12,3,stringer,intrados,3268
273,5.49732096788066,9.0297173310868,-0.01,12,4,stringer,intrados,3269
361,5.55428621497553,8.88020157732346,-0.01,12,5,stringer,intrados,3270
450,5.6112514620704,8.73068582356011,-0.01,12,6,stringer,intrados,3271
539,5.66821670916527,8.58117006979677,-0.01,12,7,stringer,intrados,3272
628,5.72518195626014,8.43165431603343,-0.01,12,8,stringer,intrados,3273
717,5.782147203355,8.28213856227008,-0.01,12,9,stringer,intrados,3274
807,5.83911245044987,8.13262280850674,-0.01,12,10,stringer,intrados,3275
894,5.89607769754474,7.9831070547434,-0.01,12,11,stringer,intrados,3276
979,5.95304294463961,7.83359130098006,-0.01,12,12,stringer,intrados,3277
1061,6.01000819173448,7.68407554721671,-0.01,12,13,stringer,intrados,3278
1140,6.06697343882934,7.53455979345337,-0.01,12,14,stringer,intrados,3279
1216,6.12393868592421,7.38504403969003,-0.01,12,15,stringer,intrados,3280
1289,6.18090393301908,7.23552828592669,-0.01,12,16,stringer,intrados,3281
1360,6.23786918011395,7.08601253216334,-0.01,12,17,stringer,intrados,3282
1429,6.29483442720882,6.9364967784,-0.01,12,18,stringer,intrados,3283
1495,6.35179967430369,6.78698102463666,-0.01,12,19,stringer,intrados,3284
1558,6.40876492139856,6.63746527087331,-0.01,12,20,stringer,intrados,3285
1618,6.46573016849342,6.48794951710997,-0.01,12,21,stringer,intrados,3286
1675,6.52269541558829,6.33843376334663,-0.01,12,22,stringer,intrados,3287
1730,6.57966066268316,6.18891800958328,-0.01,12,23,stringer,intrados,3288
1783,6.63662590977803,6.03940225581994,-0.01,12,24,stringer,intrados,3289
1833,6.6935911568729,5.8898865020566,-0.01,12,25,stringer,intrados,3290
1880,6.75055640396776,5.74037074829326,-0.01,12,26,stringer,intrados,3291
1924,6.80752165106263,5.59085499452991,-0.01,12,27,stringer,intrados,3292
1965,6.8644868981575,5.44133924076657,-0.01,12,28,stringer,intrados,3293
2003,6.92145214525237,5.29182348700323,-0.01,12,29,stringer,intrados,3294
2038,6.97841739234724,5.14230773323988,-0.01,12,30,stringer,intrados,3295
2071,7.03538263944211,4.99279197947654,-0.01,12,31,stringer,intrados,3296
2101,7.09234788653697,4.8432762257132,-0.01,12,32,stringer,intrados,3297
2128,7.14931313363184,4.69376047194986,-0.01,12,33,stringer,intrados,3298
2152,7.20627838072671,4.54424471818651,-0.01,12,34,stringer,intrados,3299
2173,7.26324362782158,4.39472896442317,-0.01,12,35,stringer,intrados,3300
2191,7.32020887491645,4.24521321065983,-0.01,12,36,stringer,intrados,3301
13,5.5965256908585,9.7523918241602,-0.01,13,-2,rear spars,intrados,3302
13,7.66708419587812,4.31783072985754,-0.01,13,-1,front spars,intrados,3303
10,5.65349093795337,9.60287607039685,-0.01,13,1,stringer,intrados,3304
98,5.71045618504824,9.45336031663351,-0.01,13,2,stringer,intrados,3305
186,5.76742143214311,9.30384456287017,-0.01,13,3,stringer,intrados,3306
274,5.82438667923797,9.15432880910682,-0.01,13,4,stringer,intrados,3307
362,5.88135192633284,9.00481305534348,-0.01,13,5,stringer,intrados,3308
451,5.93831717342771,8.85529730158014,-0.01,13,6,stringer,intrados,3309
540,5.99528242052258,8.70578154781679,-0.01,13,7,stringer,intrados,3310
629,6.05224766761745,8.55626579405345,-0.01,13,8,stringer,intrados,3311
718,6.10921291471232,8.40675004029011,-0.01,13,9,stringer,intrados,3312
808,6.16617816180718,8.25723428652677,-0.01,13,10,stringer,intrados,3313
895,6.22314340890205,8.10771853276342,-0.01,13,11,stringer,intrados,3314
980,6.28010865599692,7.95820277900008,-0.01,13,12,stringer,intrados,3315
1062,6.33707390309179,7.80868702523674,-0.01,13,13,stringer,intrados,3316
1141,6.39403915018666,7.65917127147339,-0.01,13,14,stringer,intrados,3317
1217,6.45100439728153,7.50965551771005,-0.01,13,15,stringer,intrados,3318
1290,6.50796964437639,7.36013976394671,-0.01,13,16,stringer,intrados,3319
1361,6.56493489147126,7.21062401018337,-0.01,13,17,stringer,intrados,3320
1430,6.62190013856613,7.06110825642002,-0.01,13,18,stringer,intrados,3321
1496,6.678865385661,6.91159250265668,-0.01,13,19,stringer,intrados,3322
1559,6.73583063275587,6.76207674889334,-0.01,13,20,stringer,intrados,3323
1619,6.79279587985073,6.61256099512999,-0.01,13,21,stringer,intrados,3324
1676,6.8497611269456,6.46304524136665,-0.01,13,22,stringer,intrados,3325
1731,6.90672637404047,6.31352948760331,-0.01,13,23,stringer,intrados,3326
1784,6.96369162113534,6.16401373383997,-0.01,13,24,stringer,intrados,3327
1834,7.02065686823021,6.01449798007662,-0.01,13,25,stringer,intrados,3328
1881,7.07762211532508,5.86498222631328,-0.01,13,26,stringer,intrados,3329
1925,7.13458736241994,5.71546647254994,-0.01,13,27,stringer,intrados,3330
1966,7.19155260951481,5.56595071878659,-0.01,13,28,stringer,intrados,3331
2004,7.24851785660968,5.41643496502325,-0.01,13,29,stringer,intrados,3332
2039,7.30548310370455,5.26691921125991,-0.01,13,30,stringer,intrados,3333
2072,7.36244835079942,5.11740345749656,-0.01,13,31,stringer,intrados,3334
2102,7.41941359789429,4.96788770373322,-0.01,13,32,stringer,intrados,3335
2129,7.47637884498915,4.81837194996988,-0.01,13,33,stringer,intrados,3336
2153,7.53334409208402,4.66885619620654,-0.01,13,34,stringer,intrados,3337
2174,7.59030933917889,4.51934044244319,-0.01,13,35,stringer,intrados,3338
2192,7.64727458627376,4.36982468867985,-0.01,13,36,stringer,intrados,3339
14,5.92359140221581,9.87700330218022,-0.01,14,-2,rear spars,intrados,3340
14,7.97418923177154,4.49483266679438,-0.01,14,-1,front spars,intrados,3341
11,5.98055664931068,9.72748754841688,-0.01,14,1,stringer,intrados,3342
99,6.03752189640555,9.57797179465354,-0.01,14,2,stringer,intrados,3343
