305,44,4
306,45,4
307,46,4
308,47,4
309,48,4
310,49,4
311,50,4
312,51,4
313,52,4
314,53,4
315,54,4
316,55,4
317,56,4
318,57,4
319,58,4
320,59,4
321,60,4
322,61,4
323,62,4
324,63,4
325,64,4
326,65,4
327,66,4
328,67,4
329,68,4
330,69,4
331,70,4
332,71,4
333,72,4
334,73,4
335,74,4
336,75,4
337,76,4
338,77,4
339,78,4
340,79,4
341,80,4
342,81,4
343,82,4
344,83,4
345,84,4
346,85,4
347,86,4
348,87,4
349,88,4
350,89,4
351,90,4
352,91,4
353,-1,5
354,5,5
355,6,5
356,7,5
357,8,5
358,9,5
359,10,5
360,11,5
361,12,5
362,13,5
363,14,5
364,15,5
365,16,5
366,17,5
367,18,5
368,19,5
369,20,5
370,21,5
371,22,5
372,23,5
373,24,5
374,25,5
375,26,5
376,27,5
377,28,5
378,29,5
379,30,5
380,31,5
381,32,5
382,33,5
383,34,5
384,35,5
385,36,5
386,37,5
387,38,5
388,39,5
389,40,5
390,41,5
391,42,5
392,43,5
393,44,5
394,45,5
395,46,5
396,47,5
397,48,5
398,49,5
399,50,5
400,51,5
401,52,5
402,53,5
403,54,5
404,55,5
405,56,5
406,57,5
407,58,5
408,59,5
409,60,5
410,61,5
411,62,5
412,63,5
413,64,5
414,65,5
415,66,5
416,67,5
417,68,5
418,69,5
419,70,5
420,71,5
421,72,5
422,73,5
423,74,5
424,75,5
425,76,5
426,77,5
427,78,5
428,79,5
429,80,5
430,81,5
431,82,5
432,83,5
433,84,5
434,85,5
435,86,5
436,87,5
437,88,5
438,89,5
439,90,5
440,91,5
441,-1,6
442,5,6
443,6,6
444,7,6
445,8,6
446,9,6
447,10,6
448,11,6
449,12,6
450,13,6
451,14,6
452,15,6
453,16,6
454,17,6
455,18,6
456,19,6
457,20,6
458,21,6
459,22,6
460,23,6
461,24,6
462,25,6
463,26,6
464,27,6
465,28,6
466,29,6
467,30,6
468,31,6
469,32,6
470,33,6
471,34,6
472,35,6
473,36,6
474,37,6
475,38,6
476,39,6
477,40,6
478,41,6
479,42,6
480,43,6
481,44,6
482,45,6
483,46,6
484,47,6
485,48,6
486,49,6
487,50,6
488,51,6
489,52,6
490,53,6
491,54,6
492,55,6
493,56,6
494,57,6
495,58,6
496,59,6
497,60,6
498,61,6
499,62,6
500,63,6
501,64,6
502,65,6
503,66,6
504,67,6
505,68,6
506,69,6
507,70,6
508,71,6
509,72,6
510,73,6
511,74,6
512,75,6
513,76,6
514,77,6
515,78,6
516,79,6
517,80,6
518,81,6
519,82,6
520,83,6
521,84,6
522,85,6
523,86,6
524,87,6
525,88,6
526,89,6
527,90,6
528,91,6
529,-1,7
530,4,7
531,5,7
532,6,7
533,7,7
534,8,7
535,9,7
536,10,7
537,11,7
538,12,7
539,13,7
540,14,7
541,15,7
542,16,7
543,17,7
544,18,7
545,19,7
546,20,7
547,21,7
548,22,7
549,23,7
550,24,7
551,25,7
552,26,7
553,27,7
554,28,7
555,29,7
556,30,7
557,31,7
